# Object  XPix YPix S/N435 S/N555 S/N625 S/N814 Apar435 Apar555 Apar625 Apar814 Abs435 Abs555 Abs625 Abs814
1.00	3262.43	3434.42	4.70	7.60	12.00	13.40	26.13	24.92	24.18	23.78	-5.19	-6.39	-7.12	-7.51
1.00	3239.61	3434.28	3.30	6.20	6.10	15.90	26.59	25.26	25.05	23.70	-4.73	-6.05	-6.24	-7.59
1.00	3236.70	3422.99	4.80	8.60	9.80	14.30	26.17	24.87	24.52	23.80	-5.15	-6.44	-6.77	-7.49
1.00	3256.81	3450.97	1.70	5.50	7.00	12.60	27.26	25.34	24.89	23.93	-4.06	-5.96	-6.41	-7.36
1.00	3249.87	3402.15	2.90	3.90	5.60	12.80	26.65	25.65	25.07	23.86	-4.67	-5.66	-6.23	-7.43
1.00	3242.07	3391.91	-0.60	2.20	6.20	8.80	100.00	25.95	25.03	24.33	68.68	-5.36	-6.27	-6.96
1.00	3252.57	3442.52	2.70	2.30	5.20	11.10	26.81	26.31	25.18	24.06	-4.51	-5.00	-6.11	-7.23
1.00	3256.94	3406.88	3.30	3.20	5.80	11.70	26.50	25.85	24.99	23.91	-4.82	-5.46	-6.31	-7.38
1.00	3271.93	3443.13	1.90	4.40	4.60	4.20	27.05	25.49	25.24	25.04	-4.26	-5.81	-6.06	-6.25
