2435.9000000000001,1609.79
2413.98,1609.52
2397.3499999999999,1610.3699999999999
2384.8299999999999,1596.25
2384.04,1536.53
2394.4899999999998,1537.3900000000001
2396.4299999999998,1547.4300000000001
2407.6799999999998,1552.75
2412.25,1560.1300000000001
2382.9200000000001,1551.3199999999999
2426.7199999999998,1546.24
2434.1799999999998,1565.9000000000001
2385.8899999999999,1564.3900000000001
2438.4000000000001,1587.9300000000001
2405.3899999999999,1609.98
2415.8899999999999,1522.6300000000001
2422.8899999999999,1556.79
2413.5100000000002,1615.27
2425.5500000000002,1522.2
