Mun1.30Zm1.71T02.8184,                                          2.2077,   5.7048,   4.3951,  -0.1213,  -0.0717,   0.3004,   1.3694,   3.9390,   3.5970,   1.6074,   1.3685,   0.7318,   0.2738,   0.0378,   0.2765,   1.1061,   0.5961,   3.5258,   4.4269,   3.4492,  -0.4691,   0.2254,   0.0045,   1.5678,   0.0138,   0.0440,   0.7941,   0.9042,   0.9144,   0.4274,   0.2377,   0.1642,   0.9094,   0.0100,   0.0112,  99.9999,  99.9999,  99.9999
Mun1.30Zm1.71T03.1623,                                          2.2169,   5.4547,   4.2472,  -0.1160,  -0.0674,   0.3091,   1.4695,   3.6690,   3.4437,   1.5674,   1.3337,   0.7059,   0.2538,   0.1022,   0.2772,   1.1199,   0.5934,   3.4367,   4.3016,   3.3656,  -0.4537,   0.2323,   0.0064,   1.5653,   0.0136,   0.0446,   0.8189,   0.9096,   0.9206,   0.4301,   0.2366,   0.1611,   0.9243,   0.0101,   0.0116,  99.9999,  99.9999,  99.9999
Mun1.30Zm1.71T03.5481,                                          2.2659,   5.2077,   4.1003,  -0.1114,  -0.0636,   0.3192,   1.5813,   3.4134,   3.2861,   1.5227,   1.2936,   0.6737,   0.2272,   0.1591,   0.2859,   1.1368,   0.6014,   3.3395,   4.1699,   3.2767,  -0.4557,   0.2377,   0.0067,   1.5850,   0.0140,   0.0456,   0.8435,   0.9228,   0.9311,   0.4363,   0.2376,   0.1623,   0.9469,   0.0101,   0.0117,  99.9999,  99.9999,  99.9999
Mun1.30Zm1.71T03.9811,                                          2.3238,   5.0260,   3.9954,  -0.1083,  -0.0610,   0.3283,   1.6856,   3.2090,   3.1664,   1.4925,   1.2669,   0.6519,   0.2087,   0.2015,   0.2855,   1.1457,   0.5760,   3.2750,   4.0811,   3.2178,  -0.4490,   0.2402,   0.0076,   1.5829,   0.0137,   0.0461,   0.8684,   0.9281,   0.9376,   0.4411,   0.2393,   0.1627,   0.9513,   0.0101,   0.0120,  99.9999,  99.9999,  99.9999
Mun1.30Zm1.71T04.4668,                                          2.3882,   4.8688,   3.9065,  -0.1058,  -0.0590,   0.3453,   1.7831,   3.0155,   3.0454,   1.4660,   1.2432,   0.6333,   0.1935,   0.2546,   0.2933,   1.1642,   0.5834,   3.2108,   4.0043,   3.1616,  -0.4421,   0.2427,   0.0090,   1.5910,   0.0137,   0.0479,   0.9259,   0.9483,   0.9566,   0.4509,   0.2425,   0.1649,   0.9807,   0.0103,   0.0126,  99.9999,  99.9999,  99.9999
Mun1.30Zm1.71T05.0119,                                          2.4185,   4.5697,   3.7542,  -0.0995,  -0.0532,   0.3627,   1.9408,   2.6678,   2.8811,   1.4359,   1.2190,   0.6159,   0.1810,   0.3616,   0.2869,   1.2011,   0.5433,   3.1291,   3.8811,   3.0826,  -0.4243,   0.2627,   0.0110,   1.6172,   0.0137,   0.0494,   0.9626,   0.9597,   0.9735,   0.4595,   0.2470,   0.1713,   0.9892,   0.0103,   0.0130,  99.9999,  99.9999,  99.9999
Mun1.30Zm1.71T05.6234,                                          2.5000,   4.4253,   3.6780,  -0.0970,  -0.0507,   0.3811,   2.0840,   2.4547,   2.7696,   1.4251,   1.2118,   0.6116,   0.1783,   0.4275,   0.2815,   1.2361,   0.5192,   3.0791,   3.8193,   3.0382,  -0.4231,   0.2695,   0.0126,   1.6402,   0.0136,   0.0509,   1.0095,   0.9797,   0.9928,   0.4654,   0.2529,   0.1699,   1.0000,   0.0102,   0.0132,  99.9999,  99.9999,  99.9999
Mun1.30Zm1.71T06.3096,                                          2.5571,   4.2355,   3.5741,  -0.0943,  -0.0485,   0.4041,   2.2014,   2.2357,   2.6526,   1.4058,   1.1963,   0.6003,   0.1701,   0.5206,   0.2905,   1.2828,   0.5398,   3.0272,   3.7567,   2.9921,  -0.4245,   0.2839,   0.0145,   1.6892,   0.0139,   0.0531,   1.0593,   1.0083,   1.0207,   0.4815,   0.2573,   0.1759,   1.0274,   0.0105,   0.0139,  99.9999,  99.9999,  99.9999
Mun1.30Zm1.71T07.0795,                                          2.5410,   4.0280,   3.4479,  -0.0903,  -0.0454,   0.4148,   2.3136,   1.9914,   2.5069,   1.3710,   1.1667,   0.5797,   0.1556,   0.5627,   0.2873,   1.2866,   0.5252,   2.9462,   3.6495,   2.9155,  -0.4183,   0.2839,   0.0163,   1.6771,   0.0142,   0.0535,   1.0755,   1.0108,   1.0207,   0.4804,   0.2508,   0.1742,   1.0421,   0.0104,   0.0134,  99.9999,  99.9999,  99.9999
Mun1.30Zm1.71T07.9433,                                          2.5590,   3.6351,   3.2082,  -0.0830,  -0.0395,   0.4253,   2.4741,   1.5918,   2.2544,   1.3071,   1.1090,   0.5340,   0.1177,   0.6318,   0.3068,   1.2953,   0.5551,   2.8076,   3.4691,   2.7894,  -0.4132,   0.2855,   0.0174,   1.6867,   0.0147,   0.0544,   1.1035,   1.0238,   1.0305,   0.4922,   0.2486,   0.1656,   1.0675,   0.0106,   0.0140,  99.9999,  99.9999,  99.9999
