1734.64	3181.79
1747.22	3149.74
1739.82	3197.85
1731.36	3168.34
1732.52	3142.32
1743.24	3181.47
1730.24	3178.47
1734.64	3181.79
1747.22	3149.74
1739.82	3197.85
1731.36	3168.34
1734.29	3176.15
1688.39	3178.48
1751.57	3194
1701.76	3185.57
1750.83	3146.71
1752.3	3170.47
1745.34	3170.77
1726.84	3210.77
1732.52	3142.32
1743.24	3181.47
1693.77	3179.43
1763.06	3166.49
1729.09	3153.04
